shares,text,misinformation,source,revision
1,"DIVOC -91
  Se bem perceberam, invertemos  propositalmente a denominação acima, para mostrar como o tal “corona” desarrumou a vida no planeta, ditando comportamentos, alterando costumes, fazendo adotar hábitos novos e por aí afora, num processo intrigante  para o homem...coisa impensável, já que, poderoso que é e detentor da mais alta tecnologia, jamais admitiria ser confrontado em seus conhecimentos científicos, pois nessa busca  incessante  do inatingível, do ilimitado,  do além “nuvens”, o homem da tecnologia pouco   se importa  com os meios utilizados e sim com os fins a serem atingidos, num imediatismo exacerbado, que o faz esquecer  os conceitos básicos contidos  nesse tripé da sabedoria humana: de onde viemos, o que fazemos, para onde vamos.  
 E o pior aconteceu. Bastou um único vírus, com suas mutações, para virar o mundo de cabeça para baixo, ceifando vidas em segundos, contaminado outras, desgraçando famílias pelo desemprego, pela falta de alimento em suas mesas (tem coisa pior?), desfigurando nações poderosas,  numa sequência  de acontecimentos  devastadores para toda a humanidade,  menosprezando os avanços conquistados  pela ciência, incapaz de reagir na mesma proporção da velocidade em que o vírus  se propagou.
 No meio de toda essa celeuma,  há que se destacar, porém, a figura simples e carismática  do ser humano, representada pelos médicos(as) e enfermeiros(as),  que, por força de seu preparo profissional , com horas de labuta sem fim, estão conseguindo aliviar tanta dor e salvar vidas, semeando a esperança tão difícil nesses momentos, fruto de um esforço humano incomum, fazendo  uso de suas próprias mãos, num trabalho árduo de  total doação ao próximo.
       O “corona vírus” veio nos impor uma nova ordem com relação à valorização da vida e a preservação da natureza, binômio esse que não se pode dissociar para o bem da humanidade.  De certa forma a natureza agradece, pois por alguns breves momentos, num  verdadeiro paradoxo, ela que sempre foi vítima, passou a exibir um tímido  sorriso de vitória.  Senão vejamos: com tanta gente  confinada, carros e máquinas paradas, o aquecimento global tende a arrefecer, o ar puro volta a contaminar positivamente o nosso dia a dia, os peixes voltam a povoar os rios/lagos/mar (Veneza é um exemplo disso),   isso só para citar alguns casos,  levando-nos à reflexão de que mudar é preciso e é possível, pois tudo está tão próximo, tão palpável, tão real, no despertar consciente para uma nova realidade.
           Enfim,  momentos como esses nos remetem à espiritualidade, e aí sim se nos apresenta a figura exponencial de DEUS, nascendo o desejo incontido de com ELE conversarmos, através da oração, da busca do amor ao próximo, da prática da solidariedade humana. Ao acolhermos os ensinamentos do PAI  e a ele nos entregarmos pela fé, sairemos dessa tempestade para uma nova postura  de vida, em que coisas simples, até então pouco valorizadas – como o aperto de mão (sem álcool gel), o beijo fraterno e o abraço caloroso – passam a ter valores impagáveis para o homem. Certamente, depois dessa crise, temos tudo para sermos melhores.                                
   MÁRIO CANUTO – 28/03/2020",0,,1
1,"Nordeste de Amaralina, SSA/BA, distribuição de cesta básica pela prefeitura.
Para ser humilhado recebendo esmola do poder público não pega “corongavirus”, só pega se for trabalhar.",0,,1
1,"Filha de Sandro Becker pedindo ajuda pro pai,
Queridos (as), 

Fãs e Amigos de meu amado pai, Forrozeiro Sandro Becker, neste momento ele encontra-se  precisando de uma Cineangiocoronariografia URGENTE, porem, atualmente como não vem trabalhando, infelizmente NÃO POSSUI PLANO DE SAÚDE particular e pelo SUS não possui previsão de realização com a brevidade que requer a situação. O estado é extremamente, preocupante e sério! E a URGÊNCIA MAIOR AINDA. Criamos esta Vaquinha Virtual para que ele realize a cirurgia no Hospital particular pois o quadro só agrava diariamente! Contamos com a colaboração e compreensão dos Amigos e Fãs, obrigada!
Precisamos que o nosso Forrozeiro Sandro Becker continue com sua energia, simpatia, voz, cantando seus eternos sucessos e alegrando nossos corações. 
Contamos com vc!!!, Quem puder ajuda quem não puder também fica tranquilo ainda bem com a situação na qual estamos passando",0,,
1,"Preciso nem ler mais, Portugal tá fechado pelo corona",0,,
1,"Áudio do paciente,(FALECEU) que pediu o medicamento da CLOROQUINA para baixar a febre contra a COVID-19 😱que absurdo⚰️ eles querem que a população MORRA 💊😡🧐😭🤔

https://www.facebook.com/100003629081410/posts/1952868838177400/?sfnsn=wiwspwa&extid=guGT844gCqss9QQf&d=w&vh=i",1,,1
1,"Dor no corpo e falta de ar, nem sempre são sintomas do corona vírus!",0,,
1,Ceará registra duas mortes pelo novo coronavírus | Ceará | G1 https://g1.globo.com/ce/ceara/noticia/2020/03/26/ceara-registra-duas-mortes-pelo-novo-coronavirus.ghtml,0,,
1,"Certíssimo, somente quando pelo menos 70% da população for contaminada é que a curva de contaminação começa a cair, pq a probabilidade de vc se contaminar novamente após a recuperação da primeira é aproximadamente de 20%, e ai vc fica praticamente imune, pq os leucócitos(glóbulos brancos) já saberão se defender e combater com mais eficacia da segunda vez.(Mesmo processo de uma vacina)",0,,1
1,https://odiariodemaringa.com.br/2020/06/12/coronavirus-em-maringa-12-06-sao-06-criancas-21-mulheres-e-20-homens-47-no-total-de-positivados/,0,,
1,"201 - 119 negativos = 82

82 - 37 inadequados = 45

45 - 19 extraídos = 26
🤔🤔🤔🤔🤔 

*FRAUDE!!!!!*

*Das 201 mortes, 119 tiveram resultado negativo para o coronavírus. Outros 37 exames foram considerados inadequados, ou seja, não foi possível fazer a análise porque as amostras estavam prejudicadas seja por falta de material, coleta incorreta ou danificada durante o transporte.*

*De acordo com a secretaria 19 exames foram classificados como “extraído”, ou seja, houve dúvida na análise e os testes estão sendo refeitos.*

*ACORDA, POVO BRASILEIRO!!!*
https://g1.globo.com/sp/sao-paulo/noticia/2020/04/03/sp-confirma-mais-6-mortes-por-coronavirus-descarta-119-e-considera-37-exames-inadequados.ghtml",0,,1
1,https://www.agazeta.com.br/es/cotidiano/covid-19-cidade-do-es-anuncia-distribuicao-de-kits-com-cloroquina-0620,0,,
1,Jair Biatto: Trinta minutos para entubar uma pessoa suspeita de coronavírus. https://odiariodemaringa.com.br/2020/04/03/jair-biatto-trinta-minutos-para-entubar-uma-pessoa-suspeita-de-coronavirus/ via @O Diário de Maringá,0,,
1,👎👎👎O comunismo Chinês na fachada da FIESP                                           https://www1.folha.uol.com.br/amp/mercado/2019/10/fiesp-homenageia-70-anos-de-revolucao-comunista-na-china.shtml,0,,
1,Covid: sangue pode ser chave da cura - https://odiariodemaringa.com.br/2020/06/10/covid-sangue-pode-ser-chave-da-cura/,0,,
1,https://odiariodemaringa.com.br/2020/06/10/coronavirus-maringa-06-criancas-e-mais-48-adultos-positivados-em-11-de-junho,0,,
1,Coronavirus: Em Maringá duas crianças e mais 50 adultos nesta quinta https://odiariodemaringa.com.br/2020/06/11/coronavirus-em-maringa-duas-criancas-e-mais-50-adultos-nesta-quinta,0,,
1,Não acredito q seja o corona. Deus tem me mostrado em sonhos muitas coisas há anos.  O q esse pastor falou é algo terivel q ainda estar por vir. Assim eu creio.,0,,1
1,https://g1.globo.com/mundo/noticia/2020/03/25/coronavirus-trump-diz-que-nao-vai-por-fim-as-medidas-de-isolamento-nos-eua-de-maneira-precipitada.ghtml,0,,
1,"Ninguém e atendido no hospital ,eles mandam vtat p casa e só quando o paciente está sem ar e que internan ,e claro o pulmão já está debilitado e vem a óbito . Uma ótima maneira p colocar nas estatiscas . O exame só e feito qdo o paciente já está em fase de UTI . O paciente morre antes de sair o exame ,então o laudo e covid sem ao menos saber se e mesmo . 
Isolam esse paciente da família ,lavram o caixão ou creman . 
Será que essas pessoas morrem por covid ou morrem p contar estatísticas e esses pilantras aproveitando a calamidade pública tiram uma boa grana sem precisar explicar muito .
Se antes ser tratado no SUS já era quase impossível agora esqueça ,não importa a en fermidade e sim o óbito e é covid. 
O nome disso não e covid e sim socialismo .
Tiram o trabalho ,a fé ,a saúde ,a liberdade ,causam o pânico nos deixando frágil e tomam o poder .
Eu tenho medo ,muito medo ,não do vírus mas  do socialismo . 
Prefiro morrer antes com o vírus a ver meu  país  morrer aos poucos .",1,,1
1,Rodrigo Maia impede a votação que repassaria o dinheiro do fundão para a saúde para enfrentar o coronavírus - Noticia Brasil Online https://noticiabrasilonline.com/rodrigo-maia-atropela-votacao-da-pec-do-orcamento-para-impedir-discussao-sobre-uso-do-fundao-no-combate-a-covid-19/amp/,0,,
1,"PRA  VOCE  QUE  ACHA  QUE  ISOLAMENTO  SOCIAL E   PRA  ACABAR  COM  A  CORONA  VIRUS   ASSISTA  ESSE  VIDEO  E  VEJA  A   VERDADEIRA INTENÇAO  DOS  GOVERNADORES   ,   VOCE  ACHA  QUE  POLITICO  TA  PREOCUPADO  COM  SAUDE PUBLICA?    VEJA  A  REALIDADE👇👇👇👇👇",1,,1
1,"A Medida Provisória de no 937, de 31.3.2020 que será publicada no Diário Oficial da União amanhã, declara o Vinho, seja ele nacional ou importado um produto com tratamento de remédio de extrema urgência e de defesa nacional da saúde pública, por sua função.

A combinação concomitante da presença de álcool, um ambiente hipotônico e a presença de polifenóis, impede a sobrevivência e a propagação da Covid-19 no vinho.

A sobrevivência do coronavírus no vinho parece impossível porque a combinação concomitante da presença de álcool, um ambiente hipotônico um líquido em que a concentração do soluto é menor que a concentração do solvente e a presença de polifenóis, substâncias naturais antioxidantes, que se encontram em abundância nos taninos do vinho impedem a vida e a multiplicação do próprio vírus.

Parece inacreditável, mas precisou uma epidemia de um vírus para que o Vinho pudesse finalmente ser olhado com carinho pelo governo. A iniciativa partiu do Ministro da Saúde, Luiz Mandetta, do Ministro da Cidadania Onyx Lorenzoni, e teve a aprovação imediata do Ministro da Economia Paulo Guedes, que se reuniram ontem `a noite com o Presidente Jair Bolsonaro que determinou a redação da MP.

O que sabe é que a Medida Provisória de no 937, de 31.3.2020 determinará que o Vinho fique isento de todos os impostos para que seu preço fique acessível a mais brasileiros.

O Setor do Vinho e sua cadeia de vendas, representado pela Uvibra, ABBA, ABRAS, ABRASEL, entre outras entidades, foi chamado `as pressas a Brasília para uma reunião com o Ministro Paulo Guedes (deve estar acontecendo hoje), onde o governo solicitará uma contra-partida.

A idéia é que o Setor se comprometa a veicular uma campanha publictária de consumo responsável e medicinal do Vinho como complemento alimentar e de prevenção ao COVID-19. Ou seja, o que venho falando há anos: 1 Taça por Refeição...

Foi preciso uma situação desesperadora dessas para que o governo acordasse para o Setor do Vinho. Nunca é tarde. Saúde!!

http://www.didu.com.br/2020/04/e-o-vinho-se-beneficia-com-o-coronavirus/",0,,
1,"*STJ bloqueia R$ 25 milhões de Helder Barbalho e mais sete investigados por fraude na aquisição de respiradores para pacientes com Coronavírus*

*FOI SÓ SÉRGIO MORO SAIR QUE A PF COMEÇOU A INVESTIGAR E PRENDER OS AMIGOS DELE Q ELE ESTAVA PROTEGENDO*

 *http://www.folhadapolitica.com/2020/06/stj-bloqueia-r-25-milhoes-de-helder.html?m=1*",0,,
1,"China força países atingidos por vírus chinês a se ajoelharem diante da Huawei: ""Nós lhe daremos máscaras se aceitar a Huawei 5G"" https://link.conexaopolitica.com.br/qqGESuoFg5Bpb3Qg6",1,,1
1,```Chinesada já toma conta do Brasil👇🏽👇🏽👇🏽```,1,,
1,"*PROVÁVEL CENÁRIO POLÍTICO PARA 2022*
🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷
*Dória* - Errou feio. Confundiu política com seus negócios. Entrou no campo de batalha com a força de seus penachos. Perdeu autoridade para governar. Vai se arrastar até o fim do governo. Será empalado pelo próprio partido. Não se reelege. Só concorre para Presidente se o PSDB entrar para perder e quiser humilha-lo. 

*Witzel* - Quem ?

*Freixo* - Precisa de cargo executivo. Tem ouvidos nas comunidades e o poder do tráfico e das milícias. Esperto já recuou da insubordinação ao Presidente e ao lockout horizontal. Não leva a prefeitura nem o governo do estado. 

*Zema* - Está quieto. (Bom Mineiro!) Vai depender do caminho do NOVO (novo PSDB). Se reelege se não quiser confrontar Bolsonaro. 

*Caiado* - Traiu o Presidente na última hora. Pode passar desapercebido para o público local. Suicidou-se a nível nacional. 

*Ciro* - Nem bravatas, nem lágrimas , nem tratores lhe darão  expressão nacional. Pífio Poeta! Talvez consiga algo no seu curral eleitoral. Voto impresso e Polícia Federal são seus maiores obstáculos. 

*Maia* - Depende de seu pai, das alianças com a política fluminense e do voto proporcional para voltar ao Congresso 2022. Perdeu a autoridade. Pede capacidade de fazer guerrilha. A Lava-Jato o espera. 

*Lindberg e Gleise* - vão comprar uma casa em Iguaba Grande. 

*Alcolumbre* - perde ainda mais a autoridade que nunca teve. Vai catalisar a oposição enfraquecida no Senado , que sem capacidade de liderança, vai ajudar a desbaratar. Pode trair seus patrões em troca de sobrevida. 

*Lula* - Preso. A operação corona vai acabar com o resto do seu poder. Pode virar uma figura indesejável para a Esquerda vivo e um mito morto. 

*PT* - Com o voto impresso tende a se fragmentar e sumir. Será eternamente sinônimo de corrupção , tende a ser extinto.

*PSDB* - Se recolhe, procura o esquecimento, desenvolve novas lideranças e espreitará nas sombras. 

*Aliança* - Será a nova força do Congresso. Trará novas lideranças e traíras. Se ficar muito forte trabalhará para reformar a Constituição. 

*PSL* - volta a ser o que era, legenda de aluguel. 

*CENTRÃO* - Irá para o lado da força. Não pedirá nada além de sobrevivência e se possível trégua da PF. 

*STF* - Vai sentir a pressão. Vai começar a renovação. Ministros menos comprometidos  ganharão espaço. Os mais comprometidos ficarão nas cordas. A Lava-Jato estará nos seus calcanhares. 

*Bolsonaro* - Imbatível. Ganha tudo.  Ganha quem fechar com ele. Fará sucessor. 

*Moro* - Supremo. Não tem perfil para Executivo. 

*Guedes* - Continua, talvez até metade do novo mandato. Indicará seu sucessor na mesma linha liberal. 

*Mourão* - parte da Estratégia de Bolsonaro,Não será vice em 2022. 

*Brasil* - Será peça chave da Aliança Ocidental: USA, Reino Unido, Israel e Brasil. 

*Comunistas* - ficarão mais cautelosos. Rússia e China simularão dissidência. China se desculpa e recua na sua tática agressiva. Rússia posará de democrata e conciliadora. Putin talvez seja afastado. 

*Maduro* - prisão nos EUA ou morto pelo povo Venezuelano. 

*Cuba* - Fidel e a Revolução tem grandes chances de serem finalmente enterrados. 

*Argentina* - convulsão social. 

*Macron* - perde protagonismo e a França para Le Pen. 

*Alemanha* 🇩🇪- Merkel perde autoridade na Europa e internamente.”














Cruzeiro continuará na série B.",1,,1
1,BOLETIM DO CORONAVÍRUS - https://odiariodemaringa.com.br/2020/03/30/boletim-do-coronavirus/,0,,
1,"Banco Mundial destaca ações do governo brasileiro

O documento coloca o Brasil como “Exemplo 1” no quadro “Melhores Práticas em Lidar com a Covid-19”: são mencionadas as políticas de redução tarifária, facilitação de comércio e agilização alfandegária. https://www.oantagonista.com/brasil/banco-mundial-destaca-acoes-do-governo-brasileiro/",0,,
1,"Uau...
Esse covid-19 pelo menos teve seu lado bom.",0,,
1,"Boletim do coronavírus em Maringá de terça-feira, 31 - https://odiariodemaringa.com.br/2020/03/31/boletim-do-coronavirus-em-maringa-de-terca-feira-31/",0,,
1,E bebida envita o virus,0,,
1,"Boletim do coronavírus em Maringá de quinta-feira, 2 de abril https://odiariodemaringa.com.br/2020/04/02/boletim-do-coronavirus-em-maringa-de-quinta-feira-2-de-abril/ via @O Diário de Maringá",0,,
